ID,착과량(int)
TEST_1872,347.7496871906455
TEST_1873,363.83770101214327
TEST_1874,553.0508716660714
TEST_1875,652.3012557711463
TEST_1876,767.7093625066509
TEST_1877,47.035644719377004
TEST_1878,150.29901694716665
TEST_1879,586.5799368016197
TEST_1880,252.42880542267608
TEST_1881,241.39729551583594
TEST_1882,546.8514240341475
TEST_1883,150.3222587675817
TEST_1884,743.5490725842122
TEST_1885,520.2664709233411
TEST_1886,650.3654569698117
TEST_1887,228.98383820495215
TEST_1888,247.56740882268673
TEST_1889,680.8806441645404
TEST_1890,551.8628071790163
TEST_1891,55.280062887963396
TEST_1892,246.44796413397052
TEST_1893,225.4559359118022
TEST_1894,361.3395763039696
TEST_1895,643.7429228451902
TEST_1896,649.2227465307208
TEST_1897,44.968413339266505
TEST_1898,342.68298215852326
TEST_1899,651.0825715718045
TEST_1900,356.2839638171125
TEST_1901,652.3012557711463
TEST_1902,397.1051870872162
TEST_1903,509.9431724106913
TEST_1904,238.0063639596032
TEST_1905,283.6173499722435
TEST_1906,511.71549263730185
TEST_1907,557.2089831484465
TEST_1908,641.3497895901489
TEST_1909,550.4044874355528
TEST_1910,51.52436752295611
TEST_1911,447.72475798812457
TEST_1912,643.1531436099004
TEST_1913,261.21135350856787
TEST_1914,740.4270883716458
TEST_1915,548.0283887305438
TEST_1916,347.95725989682893
TEST_1917,355.5188266307197
TEST_1918,368.9698548924787
TEST_1919,48.54527356707372
TEST_1920,689.529994167111
TEST_1921,145.56954889575974
TEST_1922,743.1168644754935
TEST_1923,48.46933437204994
TEST_1924,551.8628071790163
TEST_1925,461.7680340784476
TEST_1926,561.3986191201889
TEST_1927,547.8987193363058
TEST_1928,42.64105670230758
TEST_1929,448.1890377528558
TEST_1930,25.308431719594445
TEST_1931,55.4272086044721
TEST_1932,552.1306071926185
TEST_1933,290.09261032660885
TEST_1934,347.98618484617685
TEST_1935,467.79397715266975
TEST_1936,355.0832820070759
TEST_1937,591.7386643325578
TEST_1938,451.9721423032876
TEST_1939,244.65285916788446
TEST_1940,40.81818695435843
TEST_1941,416.49905236750567
TEST_1942,645.5056823054149
TEST_1943,557.2089831484465
TEST_1944,345.70650746054
TEST_1945,447.25862946403595
TEST_1946,57.39822868398414
TEST_1947,201.62685911955037
TEST_1948,253.85123485994285
TEST_1949,452.5694462361861
TEST_1950,449.49410506298466
TEST_1951,668.2891497602243
TEST_1952,254.95653443153188
TEST_1953,138.25355063063284
TEST_1954,765.427896956958
TEST_1955,539.651474243853
TEST_1956,447.72475798812457
TEST_1957,459.55922423802775
TEST_1958,583.7187470341489
TEST_1959,33.728178683819024
TEST_1960,148.099920316495
TEST_1961,342.68298215852326
TEST_1962,548.5440115600828
TEST_1963,243.6864933531056
TEST_1964,16.13891570080626
TEST_1965,20.30962104606548
TEST_1966,540.8470316453516
TEST_1967,580.6420549934677
TEST_1968,743.1531588040821
TEST_1969,346.2961969491302
TEST_1970,143.7333985443719
TEST_1971,146.4717118503984
TEST_1972,546.77529245147
TEST_1973,122.38193728300396
TEST_1974,638.4081577501263
TEST_1975,304.02313417011385
TEST_1976,500.1202858035644
TEST_1977,755.5995446105601
TEST_1978,147.34393524778915
TEST_1979,748.517974103515
TEST_1980,446.1975841259331
TEST_1981,445.3671572127017
TEST_1982,685.9892621502845
TEST_1983,591.7386643325578
TEST_1984,344.22920747488985
TEST_1985,169.28207339815697
TEST_1986,362.57628022164306
TEST_1987,169.20595272933338
TEST_1988,363.83770101214327
TEST_1989,764.2741110781744
TEST_1990,737.9135696669258
TEST_1991,247.56740882268673
TEST_1992,22.710708762541998
TEST_1993,352.8705250478531
TEST_1994,468.6784792961017
TEST_1995,251.35260879168294
TEST_1996,37.899934210977854
TEST_1997,347.98618484617685
TEST_1998,343.2643048261042
TEST_1999,584.1150810475175
TEST_2000,238.93910367873036
TEST_2001,659.0411340535054
TEST_2002,186.75405987622295
TEST_2003,745.2937945652897
TEST_2004,415.31230211370655
TEST_2005,345.55501050518785
TEST_2006,256.1198764788115
TEST_2007,143.7333985443719
TEST_2008,257.9280854825081
TEST_2009,467.79397715266975
TEST_2010,662.5824053314386
TEST_2011,642.7241039218685
TEST_2012,557.5535239113718
TEST_2013,542.7969207069345
TEST_2014,242.85547433341128
TEST_2015,362.9264664778146
TEST_2016,238.0063639596032
TEST_2017,255.85330452394916
TEST_2018,543.9559184197858
TEST_2019,346.9887987529867
TEST_2020,448.1890377528558
TEST_2021,643.7429228451902
TEST_2022,145.525369880426
TEST_2023,447.25862946403595
TEST_2024,462.4195523049902
TEST_2025,347.95725989682893
TEST_2026,713.4446756101751
TEST_2027,113.29944598497502
TEST_2028,153.30035715018232
TEST_2029,718.3042832105905
TEST_2030,23.304123538863237
TEST_2031,448.88947010273375
TEST_2032,196.5083877536764
TEST_2033,256.61045827516983
TEST_2034,155.45546035747327
TEST_2035,347.95725989682893
TEST_2036,163.59301914854913
TEST_2037,174.27707489580493
TEST_2038,281.0199764331066
TEST_2039,651.0825715718045
TEST_2040,448.1890377528558
TEST_2041,143.7333985443719
TEST_2042,251.80589633769333
TEST_2043,194.92019759582377
TEST_2044,545.6337798126746
TEST_2045,560.0561910958911
TEST_2046,95.81671984675167
TEST_2047,521.579428955476
TEST_2048,300.4585244403506
TEST_2049,257.9374865027147
TEST_2050,741.7520468429557
TEST_2051,451.9721423032876
TEST_2052,557.2089831484465
TEST_2053,634.8872503332632
TEST_2054,446.96427706096733
TEST_2055,348.5074769389979
TEST_2056,246.77461545150987
TEST_2057,155.55627290584505
TEST_2058,543.5838130786839
TEST_2059,713.945858949508
TEST_2060,138.36416213178032
TEST_2061,347.95725989682893
TEST_2062,650.2376744183159
TEST_2063,764.4715472097039
TEST_2064,652.4707793618675
TEST_2065,550.7543743240421
TEST_2066,539.5814480242959
TEST_2067,254.106574674113
TEST_2068,460.79186400294816
TEST_2069,379.501394477462
TEST_2070,363.6753859779065
TEST_2071,243.3457795032466
TEST_2072,615.7462185074822
TEST_2073,754.3272438071044
TEST_2074,448.1890377528558
TEST_2075,448.10041039963886
TEST_2076,448.1890377528558
TEST_2077,541.95908965528
TEST_2078,368.9698548924787
TEST_2079,298.46398286677123
TEST_2080,536.1254646989464
TEST_2081,351.7931144982341
TEST_2082,655.7224388182733
TEST_2083,22.199322082649775
TEST_2084,329.27971378679166
TEST_2085,153.51788305762332
TEST_2086,351.72292603878594
TEST_2087,149.13414365791448
TEST_2088,36.19319019169075
TEST_2089,756.3424301745495
TEST_2090,40.63730594975104
TEST_2091,634.4568064841749
TEST_2092,764.0071985517366
TEST_2093,347.95725989682893
TEST_2094,247.56740882268673
TEST_2095,254.04525733373612
TEST_2096,542.7969207069345
TEST_2097,541.95908965528
TEST_2098,743.1531588040821
TEST_2099,143.92620255007395
TEST_2100,250.73491773233576
TEST_2101,247.1338103117077
TEST_2102,447.72475798812457
TEST_2103,447.25862946403595
TEST_2104,743.7754948815601
TEST_2105,352.8705250478531
TEST_2106,219.3068595234936
TEST_2107,255.44874609233867
TEST_2108,346.4726225673231
TEST_2109,463.945855352855
TEST_2110,146.37673293256879
TEST_2111,225.4559359118022
TEST_2112,653.7874388344089
TEST_2113,752.9765168927701
TEST_2114,650.3654569698117
TEST_2115,363.83770101214327
TEST_2116,649.1910334391356
TEST_2117,652.5154176843909
TEST_2118,109.0380944752905
TEST_2119,21.036788995077146
TEST_2120,556.10396646892
TEST_2121,153.51788305762332
TEST_2122,554.7595358046435
TEST_2123,446.4462985513527
TEST_2124,547.7921235017194
TEST_2125,547.8987193363058
TEST_2126,654.9067276371468
TEST_2127,667.6869419098069
TEST_2128,346.4726225673231
TEST_2129,461.7680340784476
TEST_2130,168.52081798707638
TEST_2131,553.4964164976432
TEST_2132,551.8628071790163
TEST_2133,41.83225961198247
TEST_2134,243.9709236752227
TEST_2135,641.0020855670647
TEST_2136,218.996655630065
TEST_2137,578.1560341766947
TEST_2138,38.391411861166674
TEST_2139,693.2658282316253
TEST_2140,331.4649531178207
TEST_2141,418.2752713847435
TEST_2142,556.8908107115248
TEST_2143,448.8420232125637
TEST_2144,246.0585819109671
TEST_2145,377.47446320620804
TEST_2146,50.82903058315809
TEST_2147,351.794815226331
TEST_2148,448.61664937746525
TEST_2149,138.4629484060571
TEST_2150,380.1208608278572
TEST_2151,156.53825633947747
TEST_2152,648.099579013675
TEST_2153,143.7333985443719
TEST_2154,153.51788305762332
TEST_2155,333.88508581050525
TEST_2156,342.263784331177
TEST_2157,764.4715472097039
TEST_2158,53.24986097975412
TEST_2159,749.9114592211897
TEST_2160,284.1838751629049
TEST_2161,345.4874804961301
TEST_2162,460.43546400294827
TEST_2163,638.4081577501263
TEST_2164,256.1528062656622
TEST_2165,541.3568056997781
TEST_2166,149.86686920711065
TEST_2167,44.13685297481383
TEST_2168,343.2643048261042
TEST_2169,447.6261582818027
TEST_2170,346.4726225673231
TEST_2171,635.0708622509051
TEST_2172,643.8540309386308
TEST_2173,356.2839638171125
TEST_2174,147.13397870451428
TEST_2175,148.19785938749249
TEST_2176,447.25862946403595
TEST_2177,138.91974976517798
TEST_2178,710.4618918084166
TEST_2179,557.2089831484465
TEST_2180,541.4003296075147
TEST_2181,254.106574674113
TEST_2182,448.1890377528558
TEST_2183,256.1528062656622
TEST_2184,767.2308198836895
TEST_2185,648.4996872623997
TEST_2186,40.74488711661149
TEST_2187,463.84604939618134
TEST_2188,754.642992634105
TEST_2189,448.1890377528558
TEST_2190,749.9114592211897
TEST_2191,143.78823211008014
TEST_2192,636.6349984602899
TEST_2193,540.8300273983709
TEST_2194,258.41753225858827
TEST_2195,254.106574674113
TEST_2196,448.1890377528558
TEST_2197,444.49702710672915
TEST_2198,363.5155864930406
TEST_2199,654.9067276371468
TEST_2200,174.33414992492095
TEST_2201,625.0110915278407
TEST_2202,539.5814480242959
TEST_2203,753.53153028834
TEST_2204,317.36910075432974
TEST_2205,368.9698548924787
TEST_2206,251.35260879168294
TEST_2207,103.90073031474537
